"id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365"
2598087,"Sunny Private Room w/Exposed Brick",13304615,"Andrew","Brooklyn","Greenpoint",40.72707,-73.95681,"Private room",75,1,3,"2018-01-01",0.05,1,0
7259804,"Beautiful Place near Manhattan",5499064,"Akira","Brooklyn","Bedford-Stuyvesant",40.68754,-73.92522,"Private room",45,3,87,"2019-06-30",1.91,1,258
8100914,"Beautiful Apt on the UpperWest",20739852,"Jenn","Manhattan","Upper West Side",40.79494,-73.97221,"Entire home/apt",168,1,2,"2016-01-06",0.04,1,0
23477827,"Masterful bedroom & private bathroom in Astoria",24555919,"David","Queens","Long Island City",40.76322,-73.93047,"Private room",47,3,0,"",NA,1,0
10057854,"Room in LIC - females only please",51614806,"Justyna","Queens","Long Island City",40.74967,-73.9396,"Private room",35,14,1,"2016-01-16",0.02,1,0
20558461,"Big Private Room in shared apt in Rego Park, NY",146823994,"Abdul","Queens","Rego Park",40.73086,-73.85663,"Private room",44,2,12,"2019-01-01",0.53,1,0
31308318,"Bedstuy Moroccan Room and Photo  Studio",9783911,"Lashaia","Brooklyn","Bedford-Stuyvesant",40.68661,-73.91982,"Private room",200,2,0,"",NA,1,0
34468721,"J & G Comfort Cove: Feel of luxury and tranquility",259776956,"Gladwyn","Brooklyn","Canarsie",40.63031,-73.89618,"Entire home/apt",140,1,5,"2019-06-23",4.41,5,365
19035560,"Vibrant Brick-Exposed 1Bedroom in the East Village",16026934,"Abir","Manhattan","East Village",40.72136,-73.97882,"Private room",89,2,14,"2018-02-19",0.55,1,0
15896468,"Charming Loft",2089329,"Emanuele","Manhattan","East Harlem",40.79084,-73.93962,"Entire home/apt",250,3,6,"2019-01-06",0.22,1,0
21695415,"Beautiful, private 1 BR Apt in Hamilton Heights",42237462,"Stephanie","Manhattan","Harlem",40.82722,-73.9457,"Entire home/apt",78,6,4,"2018-09-29",0.2,1,0
30043754,"Spacious bedroom in Midtown East Manhattan",2559403,"Belen","Manhattan","Midtown",40.75959,-73.97084,"Private room",100,3,1,"2018-12-31",0.16,1,0
10681555,"Doorman XLL Studio Midtown! 5163",16098958,"Jeremy & Laura","Manhattan","Hell's Kitchen",40.7653,-73.98536,"Entire home/apt",117,30,2,"2018-04-26",0.07,96,198
27085643,"Entire apartment in Clinton Hill, minutes from NYC",349596,"Marie-Claude","Brooklyn","Clinton Hill",40.68477,-73.96799,"Entire home/apt",189,10,3,"2019-05-20",0.32,1,14
7277102,"4 Bed, Duplex Garden Apt. on lovely, quiet block",228858,"Jada","Brooklyn","South Slope",40.66163,-73.98602,"Entire home/apt",295,9,2,"2015-08-25",0.04,2,1
34483430,"Stunning View of Central Park",260425153,"Park Lane","Manhattan","Midtown",40.76535,-73.97556,"Private room",425,1,0,"",NA,14,351
33664163,"A Living Room",199833548,"Syeda","Queens","Briarwood",40.70579,-73.81001,"Shared room",30,1,10,"2019-06-11",4.05,9,361
32595489,"Very Nice and Cozy Room Right by JFK and LIRR",245002893,"Christopher","Queens","Rosedale",40.6684,-73.73563,"Private room",42,5,2,"2019-05-13",0.9,2,178
30388944,"Mod + Lux Theater District 1BR w/ Indoor pool by Blueground",107434423,"Blueground","Manhattan","Theater District",40.75971,-73.98551,"Entire home/apt",347,30,0,"",NA,232,266
3987571,"Garden Apartment with Private Entry",20670026,"Monifa & Saint","Brooklyn","Bedford-Stuyvesant",40.68084,-73.94779,"Entire home/apt",115,2,259,"2019-06-30",4.43,1,285
470709,"Spacious sunny LOFT - best location",2335775,"Diana","Brooklyn","Williamsburg",40.71856,-73.95166,"Entire home/apt",165,30,154,"2018-12-12",1.87,1,157
794281,"Open loft in the heart of Union Sq.",2275401,"Amir","Manhattan","Greenwich Village",40.73545,-73.9931,"Entire home/apt",220,6,23,"2017-01-02",0.29,1,0
35260885,"Modern Apt with Beautiful Views in Manhattan",264742656,"Ignacio","Manhattan","Financial District",40.70912,-74.00671,"Entire home/apt",249,3,4,"2019-07-03",4,1,86
34595441,"Best Midtown Location! 5 Bedrooms!",2571687,"Kam","Manhattan","Flatiron District",40.74191,-73.99011,"Entire home/apt",299,1,7,"2019-07-01",4.12,1,347
25812660,"*Luxurious* Sparkling Clean Two Bedroom Apartment",183803880,"Alisa","Manhattan","Hell's Kitchen",40.76578,-73.98383,"Entire home/apt",499,3,26,"2019-06-20",2.5,1,0
7974235,"Spacious cozy apartment",42082780,"Judith","Brooklyn","Flatbush",40.64689,-73.96048,"Entire home/apt",99,2,85,"2018-06-03",1.83,1,342
30503210,"Huge sunny 2bed apt in Harlem. Skyline views!",143031643,"Aura Xenia","Manhattan","East Harlem",40.81275,-73.93461,"Entire home/apt",300,2,1,"2019-01-01",0.16,1,0
24335248,"sweetheart studio",183610844,"Helen","Queens","Fresh Meadows",40.72688,-73.79198,"Private room",50,2,6,"2019-07-03",0.42,1,51
15644644,"Queen bedroom with private bathroom in Brooklyn",72029809,"Flavia","Brooklyn","Bedford-Stuyvesant",40.69364,-73.93303,"Private room",89,5,1,"2016-10-23",0.03,1,0
14726699,"Private Ground Floor Studio Apartment Near JFK/LGA",66949758,"Shanie","Queens","Jamaica",40.69961,-73.81264,"Entire home/apt",49,1,79,"2019-07-01",3.01,2,63
8955543,"Jewel On Parkside 2",11546043,"Liz And Cesar","Brooklyn","Prospect-Lefferts Gardens",40.6553,-73.9607,"Private room",65,28,13,"2019-02-05",0.3,3,319
7276534,"LaGuardia Room with Private Entrance(1)",31851704,"Laura","Queens","East Elmhurst",40.7582,-73.87656,"Private room",50,1,211,"2019-06-24",4.37,2,339
13098805,"Clean, quiet, cozi Upper East Side studio apt",24494897,"Isabella","Manhattan","Upper East Side",40.76704,-73.95722,"Entire home/apt",159,6,0,"",NA,1,0
6554879,"Adorable room on the Upper East Side!",13262455,"Bridget","Manhattan","Upper East Side",40.77323,-73.95567,"Private room",85,20,2,"2016-09-27",0.06,3,128
3079567,"Nolita / Soho  A cozy 2 bedroom apartment.",740656,"Einar","Manhattan","Nolita",40.72293,-73.99413,"Entire home/apt",320,3,168,"2019-06-30",2.7,1,269
2636731,"Private room in Hell's Kitchen",13295673,"João","Manhattan","Hell's Kitchen",40.76503,-73.98827,"Private room",102,2,6,"2017-11-12",0.26,1,0
9707498,"Sunny, Quiet Home in Brooklyn's Best Area (Legal)",43438475,"Viviana","Brooklyn","South Slope",40.66759,-73.99009,"Entire home/apt",120,3,152,"2019-06-27",3.6,3,180
26871230,"West Chelsea High Line Treasure",2304932,"David","Manhattan","Chelsea",40.74443,-74.0029,"Entire home/apt",300,5,10,"2019-04-29",0.87,1,4
3378404,"WHOLE LARGE 1-BEDROOM APARTMENT",3463555,"David","Manhattan","Washington Heights",40.85304,-73.93555,"Entire home/apt",88,2,0,"",NA,1,0
24866257,"Huge, Sunny, & Private Room - 5 min to Times Sq.",187980677,"Reilly","Manhattan","Chelsea",40.75069,-73.99736,"Private room",175,1,46,"2019-06-19",3.22,1,109
7177958,"Convienent 1-bedroom near Columbia",780952,"Maria","Manhattan","Morningside Heights",40.80441,-73.96409,"Entire home/apt",120,2,7,"2016-10-10",0.15,1,0
67299,"Cozy Garden Apartment  in Williamsburg",330347,"Adrienne","Brooklyn","Williamsburg",40.71492,-73.96282,"Entire home/apt",135,30,56,"2019-05-06",0.56,1,42
21159450,"NYC Large clean UES room 1 Block from the Subway!",152702239,"Nathan","Manhattan","Upper East Side",40.77669,-73.94822,"Private room",100,3,5,"2018-03-19",0.24,1,0
25885192,"Cozy Upper East Side apartment",89886720,"Margaret","Manhattan","Upper East Side",40.78029,-73.95252,"Entire home/apt",125,10,4,"2019-05-02",0.34,1,9
9476774,"2 BR/2BA UWS Luxury Apartment w Private Backyard",15145088,"Izi","Manhattan","Upper West Side",40.78613,-73.9732,"Entire home/apt",295,30,2,"2017-03-08",0.06,8,332
8033860,"Spacious 1 Bedroom Apartment",42418809,"Mallory","Manhattan","Washington Heights",40.85563,-73.93509,"Entire home/apt",74,1,3,"2015-11-01",0.07,1,0
6829632,"Sunny spacious apt at Jefferson L!",5967944,"April","Brooklyn","Bushwick",40.7027,-73.92512,"Entire home/apt",150,1,0,"",NA,1,0
29981890,"MODERN & STYLISH HARLEM APARTMENT",224954032,"Christina","Manhattan","East Harlem",40.8074,-73.93711,"Entire home/apt",180,1,17,"2019-07-02",2.38,1,334
4803750,"Sugarhill  Studio",932245,"Angelina","Manhattan","Harlem",40.82775,-73.94313,"Entire home/apt",80,2,22,"2019-05-27",0.48,1,87
29851718,"Serviced townhouse with backyard & terrace in NYC",117932348,"Deborah","Manhattan","Gramercy",40.73492,-73.98079,"Entire home/apt",650,30,0,"",NA,2,88
29998656,"Cozy room in West Village",64583317,"Ji Han","Manhattan","Greenwich Village",40.72863,-74.00125,"Private room",43,5,3,"2019-05-27",0.39,1,5
29457275,"Hell's Kitchen Comfy Loft Bedroom (for one person)",1710940,"Michael","Manhattan","Hell's Kitchen",40.76199,-73.99253,"Private room",62,1,59,"2019-06-23",7.41,1,194
15241968,"Wonderful Room in South Harlem near Central Park",79738498,"Heroni","Manhattan","Harlem",40.8014,-73.95793,"Private room",100,2,12,"2017-05-28",0.36,1,0
21802923,"Private Bedroom with Private Entrance in Brooklyn.",72466752,"Nelima","Brooklyn","Bushwick",40.70247,-73.91793,"Private room",60,4,16,"2019-06-30",0.83,1,42
14469737,"Spacious Room in the Heart of Williamsburg",6955481,"Chloe","Brooklyn","Williamsburg",40.71916,-73.95749,"Private room",75,5,4,"2019-04-10",0.14,2,0
7804337,"Williamsburg Studio Apartment",41079797,"Emma Leigh","Brooklyn","Williamsburg",40.71158,-73.94653,"Entire home/apt",94,1,28,"2019-06-16",0.62,1,274
28342248,"Ridgewood retreat",120730056,"Sophie","Queens","Ridgewood",40.70602,-73.90485,"Entire home/apt",80,5,2,"2018-09-30",0.21,1,0
20498653,"Bushwick Renovated Apartment",146342086,"Banty","Brooklyn","Bushwick",40.70014,-73.9215,"Private room",40,5,48,"2019-01-04",2.08,1,341
28477383,"Spacious RM in Quiet Area near LGA & MNHTN express",137358866,"Kazuya","Queens","Woodside",40.74301,-73.89458,"Private room",50,30,2,"2019-05-11",0.5,103,269
24267383,"Room with Private Bathroom in Renovated 2Br2Ba",13078961,"Marian","Brooklyn","Bedford-Stuyvesant",40.69201,-73.94104,"Private room",60,3,1,"2018-05-31",0.07,1,0
6884974,"Private Bedroom in Cozy Loft",7238334,"Ethan","Brooklyn","Greenpoint",40.72253,-73.94733,"Private room",110,1,1,"2015-07-20",0.02,1,0
22446998,"Cozy Brooklyn Room with Great Vibes",5425440,"Janae","Brooklyn","Flatbush",40.64488,-73.96889,"Private room",48,1,2,"2018-01-16",0.11,1,0
21635457,"Entire 2 Bdrm Duplex Bushwick Brooklyn, Sleeps 6",157430725,"Fiona","Brooklyn","Bushwick",40.6994,-73.93367,"Entire home/apt",120,1,94,"2019-07-03",5.03,3,240
22389258,"Spacious & Sunny 2BD / 2BTH in Chelsea, Manhattan",5769367,"Natalie","Manhattan","Chelsea",40.74312,-73.99953,"Entire home/apt",450,3,12,"2019-05-27",0.65,1,83
20121957,"Cozy bedroom in heart of Whitestone/Flushing",26298732,"Mojgan","Queens","Flushing",40.77401,-73.80169,"Private room",89,1,0,"",NA,1,0
20075554,"CROWN HEIGHTS GUEST HOUSE 2L2R",74541079,"Abraham","Brooklyn","Crown Heights",40.66888,-73.93638,"Entire home/apt",199,3,5,"2019-06-09",0.42,9,72
31466893,"Corner 1br w/ Private Balcony w/ Central Park View",13773574,"Cecile","Manhattan","Midtown",40.76473,-73.98131,"Entire home/apt",225,30,0,"",NA,12,343
33023192,"Retro room in Astoria - 15m to Manhattan",248555214,"Michelle","Queens","Astoria",40.76516,-73.92758,"Private room",85,2,13,"2019-06-28",3.79,2,13
1056119,"Cozy Private Space in Williamsburg Townhome",5817011,"Clyde","Brooklyn","Williamsburg",40.70851,-73.949,"Entire home/apt",116,4,112,"2019-07-02",1.49,1,127
26304871,"New York City (Downtown) accessibly sleeps 6",197794017,"Zoraida","Bronx","Bronxdale",40.85456,-73.86921,"Entire home/apt",79,2,36,"2019-06-24",3.33,1,10
26086909,"Spacious townhouse, vibrant Brooklyn neighborhood",2797280,"Michael","Brooklyn","Bedford-Stuyvesant",40.69061,-73.95345,"Entire home/apt",200,1,26,"2019-06-29",2.39,1,69
35492112,"Spacious Bushwick 3BR, 2.5 Bath (Steps to Subway!)",266531875,"Willy","Brooklyn","Bushwick",40.69403,-73.91991,"Entire home/apt",475,2,3,"2019-07-01",3,3,343
12645769,"Spacious Harlem room in tidy 4th-floor walkup",68684053,"Rose","Manhattan","Harlem",40.82095,-73.94007,"Private room",40,1,1,"2016-05-14",0.03,1,0
26895277,"Spacious Apt. + Waterfront Terrace in Manhattan",202319331,"Rodrigo","Manhattan","Lower East Side",40.71194,-73.97792,"Private room",80,4,6,"2019-05-20",1.7,1,0
10297582,"Sunny and huge room in Astoria!",52973925,"Alexis","Queens","Astoria",40.75619,-73.91881,"Private room",66,1,0,"",NA,1,0
4566571,"Penthouse loft with private patio",3814458,"Ole","Manhattan","Midtown",40.75186,-73.98557,"Entire home/apt",450,3,12,"2016-04-10",0.23,1,0
18508959,"Lovely 2 bdr apartment Williamsburg w private yard",18280205,"Anthony","Brooklyn","Williamsburg",40.71463,-73.95501,"Entire home/apt",200,2,32,"2019-06-16",1.25,1,8
8251228,"Private Bedroom Near Manhattan NYC",22384027,"Shahana","Brooklyn","Crown Heights",40.67115,-73.91621,"Private room",39,1,70,"2019-06-21",1.51,10,33
7020776,"Mid Century Beauty In East Village",6406576,"Wendy","Manhattan","East Village",40.72795,-73.98503,"Entire home/apt",250,5,0,"",NA,1,0
30474972,"1 bedroom in newly renovated apartment",67054959,"Paola","Manhattan","Harlem",40.82375,-73.94381,"Private room",100,1,4,"2019-06-19",0.99,1,56
34392081,"Hello! This is a very cozy space in Williamsburg.",259630588,"Alina","Brooklyn","Williamsburg",40.71863,-73.9498,"Private room",100,1,28,"2019-06-26",14,2,20
27569308,"Fire Escape + Roof Views 30-min from Manhattan",16303550,"Arianna","Brooklyn","Bushwick",40.68643,-73.91552,"Private room",39,31,1,"2018-09-29",0.11,1,35
20511790,"JFK Walk-Up Get-Away!",135337934,"Steve","Queens","Queens Village",40.70807,-73.73059,"Entire home/apt",99,2,15,"2019-05-01",0.67,2,90
32308571,"Cozy bedroom minutes to Manhattan",68907781,"Dafni","Queens","Astoria",40.76837,-73.92712,"Private room",45,2,4,"2019-06-29",1.15,3,31
7954940,"East Village Private Room & Bath",39956905,"Can","Manhattan","East Village",40.72775,-73.9863,"Private room",100,2,0,"",NA,2,0
30925627,"Sweet 2 BR sublet in Brooklyn",41191579,"Maura","Brooklyn","Crown Heights",40.66856,-73.93937,"Entire home/apt",88,30,1,"2019-03-31",0.3,3,34
20818523,"Cute, airy attic room",28589041,"Frankie","Brooklyn","Bedford-Stuyvesant",40.69332,-73.95085,"Private room",50,1,1,"2017-09-21",0.05,2,0
30765849,"Elevator Doorman Gym Studio Roof Laundry 5219",16098958,"Jeremy & Laura","Manhattan","Midtown",40.74986,-73.98709,"Entire home/apt",180,30,0,"",NA,96,311
5143959,"Master Bedroom in Lefferts Garden",20518366,"Gabriel","Brooklyn","Prospect-Lefferts Gardens",40.65887,-73.95105,"Private room",65,1,0,"",NA,2,0
26530921,"New Luxury Building",11459431,"Anna","Manhattan","Hell's Kitchen",40.76213,-73.99938,"Entire home/apt",300,5,1,"2018-09-25",0.1,1,11
19843398,"UPPER WEST SIDE - WEST END AVENUE AND 65TH ST",131647128,"Emily","Manhattan","Upper West Side",40.77418,-73.98799,"Entire home/apt",190,30,9,"2019-02-19",0.43,25,334
28053933,"Comfy, Convenient, & Private Rm In Manhattan NYC",126155532,"Seyoum","Manhattan","Washington Heights",40.85053,-73.93027,"Private room",70,2,28,"2019-06-30",2.8,1,123
16268350,"Cozy Bedstuy Brownstone",104626152,"Nikki","Brooklyn","Bedford-Stuyvesant",40.68893,-73.95354,"Entire home/apt",525,2,1,"2016-12-07",0.03,4,189
13233856,"Cozy room, great location",22682349,"Marwa","Manhattan","Upper West Side",40.79643,-73.97188,"Private room",110,7,2,"2017-01-01",0.06,1,0
14094358,"private 1 bedroom/Flat",84810879,"Linda","Queens","Rosedale",40.6599,-73.73221,"Entire home/apt",105,2,29,"2019-06-04",0.81,3,38
7802198,"Large, Sunny, 1 Bedroom Rental",26358061,"Avalon","Manhattan","Upper East Side",40.77059,-73.95686,"Entire home/apt",150,1,0,"",NA,1,0
35042440,"NYC 25 min from Staten IS Ferry Cozy 1br house",218955580,"Yuriy","Staten Island","Mariners Harbor",40.6357,-74.15478,"Entire home/apt",80,1,4,"2019-07-07",4,1,140
21461540,"Williamsburg apartment, beautiful rooftop & more",9427815,"Liam","Brooklyn","Williamsburg",40.71975,-73.94279,"Entire home/apt",175,2,1,"2018-01-01",0.05,1,0
7460748,"East Williamsburg /Bushwick Room",1910452,"Thuy","Brooklyn","Williamsburg",40.70608,-73.9433,"Private room",46,2,0,"",NA,2,0
14221607,"Beautiful Three Bedroom",52999390,"Avery","Brooklyn","East Flatbush",40.66525,-73.92554,"Entire home/apt",650,1,3,"2016-09-30",0.08,1,0
19274249,"Bed-study Best!",36474715,"Hanan","Brooklyn","Bedford-Stuyvesant",40.68358,-73.95458,"Private room",65,3,27,"2019-05-11",1.09,1,78
27781833,"Queens Apt (bedroom w balcony), close to subway",134170699,"Rafa' S","Queens","Elmhurst",40.73603,-73.87845,"Private room",70,2,25,"2019-07-07",2.31,2,177
887129,"Comfortable and Large Duplex with Private Terrace",3490818,"Jon","Brooklyn","Williamsburg",40.71437,-73.96054,"Entire home/apt",191,3,156,"2019-06-30",2.08,1,21
12885249,"Room in Bushwick Bk available June",65459567,"Destiny","Brooklyn","Bushwick",40.68651,-73.91185,"Private room",26,14,0,"",NA,1,0
554165,"View of skyline w roof deck, perfect for families!",1267900,"Maayan","Brooklyn","Gowanus",40.68251,-73.98486,"Entire home/apt",250,2,57,"2019-07-02",0.67,1,25
9737362,"Spacious 2B apt - KipsBay Manhattan",14786085,"Andrew","Manhattan","Kips Bay",40.74302,-73.98098,"Entire home/apt",275,5,3,"2016-07-30",0.08,1,0
33944826,"Bienvenidos a casa",234956201,"Jose","Manhattan","Washington Heights",40.83588,-73.93978,"Private room",65,2,7,"2019-07-01",3.75,1,180
29439494,"VERREZZANO HOUSE",221760432,"Daniel","Staten Island","Concord",40.60367,-74.0695,"Entire home/apt",200,4,4,"2019-05-07",0.53,1,320
7834765,"✦Artsy Loft Master Suite✦Private Bath/High Ceiling",41261306,"Hsiang Wei","Brooklyn","Clinton Hill",40.69218,-73.96127,"Private room",90,2,32,"2019-06-29",1.24,1,20
1939283,"Wyckoff Street Garden Apartment",7329934,"Laurence","Brooklyn","Gowanus",40.68437,-73.98654,"Entire home/apt",130,5,36,"2019-06-29",0.53,1,224
1166947,"Huge Private Sunny Bedroom in NYC",6390340,"Lori","Manhattan","Washington Heights",40.8532,-73.93225,"Private room",125,56,0,"",NA,1,365
19563669,"Chelsea luxury apartment",41680155,"Ze","Manhattan","Chelsea",40.74794,-73.98927,"Private room",140,2,2,"2019-07-05",0.21,1,22
3595574,"Cheery Studio with Separate Kitchen",18115545,"Olivia","Brooklyn","Prospect Heights",40.6751,-73.96558,"Entire home/apt",129,3,15,"2019-05-23",0.25,1,204
6507084,"Renovated 2BR apartment MIN 30 DAY",23772724,"Elem","Manhattan","East Harlem",40.79726,-73.9329,"Entire home/apt",100,30,12,"2019-03-22",0.25,15,342
14126610,"Comfy bedroom, central in Manhattan",85196753,"Grégoire","Manhattan","Kips Bay",40.74488,-73.98079,"Private room",56,14,0,"",NA,1,0
21838962,"Quiet Park Slope Sanctuary",6874341,"Charlotte","Brooklyn","Park Slope",40.67145,-73.97143,"Entire home/apt",115,3,2,"2018-06-18",0.11,1,0
12172457,"Park Avenue 2 Bedroom",50760546,"CRNY Monthly Rentals","Manhattan","Midtown",40.74545,-73.98113,"Entire home/apt",150,29,1,"2018-11-30",0.14,31,143
16054225,"Luxury doorman building great view NYC",104542199,"Ray","Manhattan","Upper East Side",40.782,-73.95143,"Private room",200,2,3,"2017-09-19",0.09,1,90
19056511,"Bright and comfy, in the heart of Harlem",67609111,"Gizzelle","Manhattan","Harlem",40.81515,-73.9421,"Private room",80,1,0,"",NA,1,0
13153768,"Bright Room w/ a Brilliant Manhattan View",4218058,"Jessica","Brooklyn","Fort Greene",40.68641,-73.97085,"Private room",76,3,23,"2017-11-14",0.62,2,177
10732341,"Entire Home Cozy Studio on Upper East Side",34040597,"Joseph F","Manhattan","Upper East Side",40.76443,-73.95833,"Entire home/apt",130,2,19,"2019-07-01",0.45,1,13
21833755,"Beautiful 1/1 in Murray Hill!",14760116,"Adam","Manhattan","Murray Hill",40.7466,-73.97044,"Entire home/apt",400,5,0,"",NA,1,0
29213401,"PrivateRoom/LGA&JFK&Citi field&法拉盛/BustoManhattan",164719010,"Babie","Queens","Whitestone",40.77945,-73.82029,"Private room",35,1,35,"2019-07-06",3.87,3,86
35962449,"Budget Friendly Private Room with NYC Locals",81763793,"Danae And Mike","Manhattan","East Harlem",40.79752,-73.93287,"Private room",65,3,0,"",NA,1,173
36085870,"The Game Room Place",188453457,"Denise","Bronx","Claremont Village",40.84037,-73.8998,"Private room",122,1,0,"",NA,2,166
